call_id,call_date,agent_id,handle_time_sec,fcr_flag,escalated_flag,sentiment,queue
533,2024-01-03,10,178,1,0,Positive,Billing
534,2024-01-03,11,397,1,0,Neutral,Sales
535,2024-01-03,16,371,0,0,Neutral,Sales
536,2024-01-03,10,349,1,1,Neutral,Tech Support
537,2024-01-03,9,378,0,0,Positive,Sales
538,2024-01-03,3,161,1,0,Neutral,Tech Support
539,2024-01-03,3,441,1,0,Negative,Tech Support
540,2024-01-03,4,351,1,0,Neutral,Sales
541,2024-01-03,8,491,1,0,Positive,Sales
542,2024-01-03,12,374,1,0,Negative,Tech Support
543,2024-01-03,2,379,1,0,Neutral,Sales
544,2024-01-03,14,264,1,0,Positive,Tech Support
545,2024-01-03,18,210,1,0,Positive,Sales
546,2024-01-03,2,383,1,0,Positive,Billing
547,2024-01-03,17,240,1,1,Negative,Tech Support
548,2024-01-03,14,387,1,0,Positive,Billing
549,2024-01-03,17,329,1,0,Neutral,Billing
550,2024-01-03,9,110,1,0,Neutral,Billing
551,2024-01-03,18,386,0,1,Positive,Tech Support
552,2024-01-03,12,441,1,0,Negative,Sales
553,2024-01-03,15,252,1,0,Positive,Billing
554,2024-01-03,15,234,1,0,Positive,Tech Support
555,2024-01-03,8,368,1,0,Positive,Sales
556,2024-01-03,2,287,1,0,Neutral,Tech Support
557,2024-01-03,8,334,1,0,Negative,Tech Support
558,2024-01-03,14,203,1,0,Positive,Tech Support
559,2024-01-03,11,280,1,0,Positive,Billing
560,2024-01-03,14,298,1,0,Positive,Billing
561,2024-01-03,1,294,1,0,Positive,Billing
562,2024-01-03,9,485,1,0,Neutral,Tech Support
563,2024-01-03,16,255,1,0,Positive,Billing
564,2024-01-03,5,161,0,0,Neutral,Sales
565,2024-01-03,9,211,1,0,Neutral,Billing
566,2024-01-03,11,240,1,0,Negative,Sales
567,2024-01-03,8,389,1,0,Positive,Tech Support
568,2024-01-03,11,490,1,0,Positive,Tech Support
569,2024-01-03,2,344,1,0,Neutral,Billing
570,2024-01-03,8,458,1,0,Neutral,Billing
571,2024-01-03,9,252,1,0,Neutral,Billing
572,2024-01-03,10,436,1,0,Neutral,Billing
573,2024-01-03,6,332,0,0,Neutral,Sales
574,2024-01-03,14,332,1,0,Negative,Billing
575,2024-01-03,15,283,1,1,Positive,Billing
576,2024-01-03,15,320,1,0,Negative,Tech Support
577,2024-01-03,11,453,0,0,Positive,Billing
578,2024-01-03,18,296,1,0,Positive,Tech Support
579,2024-01-03,7,387,1,0,Neutral,Tech Support
580,2024-01-03,18,313,1,0,Neutral,Billing
581,2024-01-03,1,293,1,0,Negative,Tech Support
582,2024-01-03,1,340,1,0,Negative,Tech Support
583,2024-01-03,18,115,0,0,Positive,Tech Support
584,2024-01-03,17,366,1,0,Positive,Billing
585,2024-01-03,15,375,0,0,Positive,Tech Support
586,2024-01-03,16,200,1,0,Positive,Tech Support
587,2024-01-03,7,317,0,0,Positive,Tech Support
588,2024-01-03,18,353,1,0,Neutral,Sales
589,2024-01-03,13,218,1,0,Neutral,Billing
590,2024-01-03,15,343,1,0,Negative,Tech Support
591,2024-01-03,7,423,1,0,Positive,Tech Support
592,2024-01-03,18,420,1,0,Negative,Sales
593,2024-01-03,14,350,1,0,Neutral,Billing
594,2024-01-03,18,521,1,0,Neutral,Tech Support
595,2024-01-03,18,444,1,0,Positive,Billing
596,2024-01-03,3,274,1,0,Positive,Tech Support
597,2024-01-03,15,352,1,0,Neutral,Tech Support
598,2024-01-03,3,516,1,0,Positive,Billing
599,2024-01-03,15,405,0,0,Neutral,Sales
600,2024-01-03,11,326,1,0,Neutral,Billing
601,2024-01-03,15,437,1,0,Neutral,Tech Support
602,2024-01-03,17,359,1,0,Positive,Tech Support
603,2024-01-03,4,274,1,0,Positive,Billing
604,2024-01-03,10,275,1,0,Neutral,Tech Support
605,2024-01-03,5,302,1,0,Positive,Tech Support
606,2024-01-03,10,129,0,1,Negative,Tech Support
607,2024-01-03,13,299,1,0,Positive,Billing
608,2024-01-03,16,242,1,0,Neutral,Billing
609,2024-01-03,9,300,1,0,Neutral,Tech Support
610,2024-01-03,11,296,1,0,Positive,Tech Support
611,2024-01-03,17,380,1,0,Negative,Billing
612,2024-01-03,15,328,1,0,Neutral,Tech Support
613,2024-01-03,4,309,1,0,Neutral,Billing
614,2024-01-03,11,348,1,1,Positive,Billing
615,2024-01-03,11,369,1,0,Neutral,Sales
616,2024-01-03,10,275,1,0,Neutral,Tech Support
617,2024-01-03,1,279,1,0,Neutral,Billing
618,2024-01-03,9,329,1,0,Positive,Billing
619,2024-01-03,3,371,1,0,Negative,Tech Support
620,2024-01-03,15,382,1,0,Positive,Billing
621,2024-01-03,1,159,1,0,Positive,Sales
622,2024-01-03,3,261,0,0,Neutral,Billing
623,2024-01-03,18,292,0,0,Neutral,Tech Support
624,2024-01-03,7,159,1,0,Positive,Tech Support
625,2024-01-03,17,329,0,0,Negative,Billing
626,2024-01-03,2,428,1,0,Positive,Tech Support
627,2024-01-03,14,233,0,0,Positive,Billing
628,2024-01-03,12,265,1,0,Positive,Tech Support
629,2024-01-03,18,453,1,0,Negative,Billing
630,2024-01-03,8,277,1,0,Positive,Tech Support
631,2024-01-03,16,300,1,0,Positive,Tech Support
632,2024-01-03,17,344,1,0,Neutral,Tech Support
633,2024-01-03,9,322,1,0,Positive,Billing
634,2024-01-03,7,391,1,0,Positive,Billing
635,2024-01-03,14,372,1,0,Positive,Tech Support
636,2024-01-03,17,199,0,0,Positive,Billing
637,2024-01-03,15,409,0,0,Positive,Billing
638,2024-01-03,6,356,0,0,Neutral,Tech Support
639,2024-01-03,3,490,1,0,Neutral,Billing
640,2024-01-03,17,401,1,0,Negative,Billing
641,2024-01-03,18,277,0,0,Positive,Billing
642,2024-01-03,17,460,0,1,Neutral,Sales
643,2024-01-03,18,305,1,1,Neutral,Tech Support
644,2024-01-03,6,285,1,0,Neutral,Tech Support
645,2024-01-03,8,334,0,0,Positive,Billing
646,2024-01-03,10,330,0,1,Positive,Sales
647,2024-01-03,6,289,1,0,Positive,Tech Support
648,2024-01-03,2,343,1,0,Neutral,Billing
649,2024-01-03,8,260,0,0,Neutral,Billing
650,2024-01-03,12,257,1,0,Positive,Sales
651,2024-01-03,3,532,1,1,Neutral,Sales
652,2024-01-03,13,183,1,0,Neutral,Sales
653,2024-01-03,8,459,1,0,Positive,Sales
654,2024-01-03,9,362,0,0,Positive,Sales
655,2024-01-03,17,198,1,0,Neutral,Tech Support
656,2024-01-03,8,257,1,0,Negative,Billing
657,2024-01-03,4,132,0,0,Neutral,Tech Support
658,2024-01-03,9,254,1,0,Neutral,Tech Support
659,2024-01-03,5,461,1,0,Positive,Billing
660,2024-01-03,15,90,1,0,Neutral,Tech Support
661,2024-01-03,8,397,0,0,Positive,Tech Support
662,2024-01-03,4,334,1,0,Neutral,Billing
663,2024-01-03,7,201,0,1,Positive,Tech Support
664,2024-01-03,16,270,1,0,Neutral,Tech Support
665,2024-01-03,10,469,0,0,Neutral,Sales
666,2024-01-03,13,267,0,1,Neutral,Sales
667,2024-01-03,11,343,1,0,Positive,Billing
668,2024-01-03,8,230,1,0,Negative,Sales
669,2024-01-03,4,291,1,0,Positive,Billing
670,2024-01-03,18,362,1,0,Positive,Sales
671,2024-01-03,2,407,1,0,Positive,Sales
672,2024-01-03,11,190,1,0,Positive,Billing
673,2024-01-03,5,413,1,1,Neutral,Tech Support
674,2024-01-03,10,445,1,1,Neutral,Tech Support
675,2024-01-03,17,278,1,1,Positive,Billing
676,2024-01-03,10,403,0,0,Neutral,Billing
677,2024-01-03,15,249,1,0,Negative,Billing
678,2024-01-03,7,401,1,0,Neutral,Tech Support
679,2024-01-03,4,358,0,1,Positive,Billing
680,2024-01-03,10,323,1,0,Negative,Tech Support
681,2024-01-03,9,431,1,1,Neutral,Billing
682,2024-01-03,2,435,0,0,Positive,Billing
683,2024-01-03,5,360,0,0,Positive,Billing
684,2024-01-03,11,322,1,1,Positive,Tech Support
685,2024-01-04,12,434,1,0,Positive,Billing
686,2024-01-04,7,333,1,0,Positive,Tech Support
687,2024-01-04,4,595,1,1,Neutral,Sales
688,2024-01-04,12,90,1,0,Neutral,Tech Support
689,2024-01-04,5,448,1,0,Positive,Tech Support
690,2024-01-04,11,486,1,0,Neutral,Billing
691,2024-01-04,4,341,1,1,Positive,Sales
692,2024-01-04,18,142,0,0,Positive,Tech Support
693,2024-01-04,16,409,0,0,Positive,Billing
694,2024-01-04,14,340,1,0,Negative,Sales
695,2024-01-04,15,408,1,0,Neutral,Tech Support
696,2024-01-04,1,487,0,1,Neutral,Tech Support
697,2024-01-04,18,335,1,0,Neutral,Billing
698,2024-01-04,3,313,1,0,Positive,Tech Support
699,2024-01-04,9,414,0,0,Neutral,Tech Support
700,2024-01-04,9,285,1,0,Neutral,Sales
701,2024-01-04,12,282,1,0,Negative,Billing
702,2024-01-04,10,359,1,0,Positive,Tech Support
703,2024-01-04,6,362,1,0,Positive,Billing
704,2024-01-04,9,439,0,0,Positive,Billing
705,2024-01-04,8,477,1,1,Positive,Billing
706,2024-01-04,14,361,1,0,Neutral,Billing
707,2024-01-04,14,262,0,0,Neutral,Tech Support
708,2024-01-04,17,565,0,0,Positive,Billing
709,2024-01-04,12,587,0,0,Positive,Billing
710,2024-01-04,2,451,1,0,Neutral,Billing
711,2024-01-04,17,180,0,0,Neutral,Billing
712,2024-01-04,12,166,1,0,Neutral,Tech Support
713,2024-01-04,15,363,1,1,Neutral,Tech Support
714,2024-01-04,6,182,1,1,Neutral,Tech Support
715,2024-01-04,12,421,1,0,Neutral,Billing
716,2024-01-04,8,379,1,0,Positive,Tech Support
717,2024-01-04,15,420,1,0,Positive,Tech Support
718,2024-01-04,18,354,0,1,Positive,Tech Support
719,2024-01-04,18,314,1,0,Positive,Billing
720,2024-01-04,2,215,0,0,Negative,Tech Support
721,2024-01-04,1,144,1,0,Neutral,Sales
722,2024-01-04,4,515,1,0,Neutral,Sales
723,2024-01-04,14,433,1,0,Negative,Sales
724,2024-01-04,10,139,1,0,Positive,Billing
725,2024-01-04,10,369,1,1,Positive,Tech Support
726,2024-01-04,14,297,1,0,Neutral,Billing
727,2024-01-04,10,409,1,0,Neutral,Billing
728,2024-01-04,18,393,1,0,Positive,Billing
729,2024-01-04,14,541,0,1,Positive,Tech Support
730,2024-01-04,18,205,1,0,Positive,Tech Support
731,2024-01-04,3,278,0,0,Positive,Sales
732,2024-01-04,17,493,1,1,Positive,Sales
733,2024-01-04,12,293,1,0,Positive,Tech Support
734,2024-01-04,14,447,1,0,Positive,Tech Support
735,2024-01-04,6,467,1,0,Positive,Tech Support
736,2024-01-04,9,314,1,1,Negative,Billing
737,2024-01-04,12,320,1,1,Positive,Billing
738,2024-01-04,6,433,0,0,Neutral,Billing
739,2024-01-04,16,214,0,0,Neutral,Billing
740,2024-01-04,16,124,0,0,Positive,Tech Support
741,2024-01-04,2,376,1,0,Neutral,Tech Support
742,2024-01-04,14,206,1,1,Neutral,Sales
743,2024-01-04,12,305,1,0,Neutral,Sales
744,2024-01-04,13,450,1,0,Neutral,Tech Support
745,2024-01-04,17,453,1,0,Positive,Sales
746,2024-01-04,14,542,1,0,Positive,Tech Support
747,2024-01-04,3,397,0,0,Positive,Billing
748,2024-01-04,17,372,1,1,Positive,Tech Support
749,2024-01-04,9,248,1,0,Neutral,Sales
750,2024-01-04,10,257,1,0,Positive,Tech Support
751,2024-01-04,1,90,1,0,Positive,Billing
752,2024-01-04,5,506,1,0,Positive,Sales
753,2024-01-04,8,278,1,0,Positive,Tech Support
754,2024-01-04,1,261,0,0,Positive,Tech Support
755,2024-01-04,3,189,1,1,Positive,Tech Support
756,2024-01-04,5,279,1,0,Positive,Billing
757,2024-01-04,15,298,1,0,Positive,Billing
758,2024-01-04,12,226,1,0,Positive,Billing
759,2024-01-04,14,365,1,0,Neutral,Billing
760,2024-01-04,7,298,1,0,Positive,Billing
761,2024-01-04,12,298,1,0,Positive,Tech Support
762,2024-01-04,4,116,1,0,Negative,Tech Support
763,2024-01-04,13,226,1,1,Positive,Billing
764,2024-01-04,3,438,1,0,Neutral,Sales
765,2024-01-04,3,269,0,0,Negative,Billing
766,2024-01-04,1,127,1,1,Negative,Billing
767,2024-01-04,14,189,1,0,Positive,Sales
768,2024-01-04,11,479,0,0,Neutral,Billing
769,2024-01-04,2,420,1,1,Positive,Sales
770,2024-01-04,12,325,1,0,Positive,Tech Support
771,2024-01-04,11,418,1,1,Positive,Sales
772,2024-01-04,18,260,1,1,Neutral,Billing
773,2024-01-04,2,391,1,0,Positive,Tech Support
774,2024-01-04,15,361,0,0,Positive,Billing
775,2024-01-04,16,268,1,1,Positive,Tech Support
776,2024-01-04,3,269,1,0,Neutral,Sales
777,2024-01-04,11,352,0,0,Positive,Billing
778,2024-01-04,4,178,1,1,Negative,Sales
779,2024-01-04,17,447,0,0,Neutral,Sales
780,2024-01-04,18,375,0,0,Neutral,Sales
781,2024-01-04,13,149,1,0,Positive,Tech Support
782,2024-01-04,6,176,0,0,Neutral,Billing
783,2024-01-04,10,107,1,0,Negative,Sales
784,2024-01-04,10,210,1,0,Negative,Tech Support
785,2024-01-04,5,342,1,1,Neutral,Billing
786,2024-01-04,15,139,1,0,Neutral,Billing
787,2024-01-04,8,214,1,0,Positive,Sales
788,2024-01-04,12,294,1,0,Positive,Billing
789,2024-01-04,4,294,0,0,Negative,Billing
790,2024-01-04,1,301,1,0,Positive,Sales
791,2024-01-04,11,256,0,0,Positive,Billing
792,2024-01-04,9,502,1,0,Neutral,Tech Support
793,2024-01-04,18,252,0,0,Positive,Tech Support
794,2024-01-04,10,409,0,0,Positive,Sales
795,2024-01-04,16,196,0,0,Neutral,Sales
796,2024-01-04,10,378,1,0,Neutral,Tech Support
797,2024-01-04,5,518,0,1,Positive,Billing
798,2024-01-04,3,386,1,0,Neutral,Tech Support
799,2024-01-04,13,91,1,0,Positive,Sales
800,2024-01-04,18,420,0,0,Positive,Billing
801,2024-01-04,10,390,0,0,Positive,Billing
802,2024-01-04,10,261,1,0,Positive,Billing
803,2024-01-04,1,425,1,0,Negative,Tech Support
804,2024-01-04,13,428,1,0,Positive,Billing
805,2024-01-04,14,278,1,0,Positive,Tech Support
806,2024-01-04,14,397,1,0,Positive,Billing
807,2024-01-04,16,348,1,0,Positive,Tech Support
808,2024-01-04,5,398,0,0,Positive,Tech Support
809,2024-01-04,8,348,1,0,Neutral,Sales
810,2024-01-04,1,134,1,1,Neutral,Tech Support
811,2024-01-04,17,360,1,0,Neutral,Sales
812,2024-01-04,12,201,1,0,Neutral,Billing
813,2024-01-04,15,200,1,0,Negative,Tech Support
814,2024-01-04,17,479,0,0,Positive,Sales
815,2024-01-04,14,326,1,0,Neutral,Sales
816,2024-01-04,17,306,1,0,Positive,Tech Support
817,2024-01-04,2,90,1,0,Positive,Tech Support
818,2024-01-04,16,279,1,0,Positive,Tech Support
819,2024-01-04,10,367,0,0,Positive,Billing
820,2024-01-04,4,271,1,0,Neutral,Billing
821,2024-01-04,10,246,1,0,Positive,Billing
822,2024-01-04,16,353,1,0,Positive,Tech Support
823,2024-01-04,4,266,0,0,Neutral,Billing
824,2024-01-04,2,226,0,0,Negative,Billing
825,2024-01-04,14,179,0,0,Neutral,Tech Support
826,2024-01-04,6,211,1,1,Positive,Sales
827,2024-01-04,1,333,0,1,Negative,Billing
828,2024-01-04,15,467,1,0,Neutral,Tech Support
829,2024-01-04,6,288,1,0,Neutral,Tech Support
830,2024-01-04,2,222,1,0,Positive,Tech Support
831,2024-01-04,16,317,1,1,Positive,Tech Support
832,2024-01-04,15,174,1,0,Negative,Billing
833,2024-01-04,18,256,1,1,Positive,Billing
834,2024-01-04,15,266,0,0,Negative,Billing
835,2024-01-04,13,365,0,0,Positive,Sales
836,2024-01-04,17,353,1,0,Negative,Billing
837,2024-01-04,2,365,1,0,Neutral,Tech Support
838,2024-01-04,16,258,1,0,Neutral,Tech Support
839,2024-01-04,13,486,1,0,Neutral,Tech Support
840,2024-01-04,13,334,1,0,Positive,Billing
841,2024-01-04,16,259,1,0,Neutral,Sales
842,2024-01-04,4,348,1,0,Neutral,Sales
843,2024-01-04,15,262,0,0,Positive,Sales
844,2024-01-04,3,396,1,0,Negative,Tech Support
845,2024-01-04,9,258,0,0,Neutral,Billing
846,2024-01-04,2,339,0,1,Positive,Sales
847,2024-01-04,9,518,1,1,Positive,Billing
848,2024-01-04,6,454,0,1,Neutral,Tech Support
849,2024-01-04,10,413,1,0,Positive,Tech Support
850,2024-01-04,6,303,0,0,Negative,Tech Support
851,2024-01-04,4,264,0,0,Neutral,Tech Support
852,2024-01-04,18,294,1,0,Positive,Tech Support
853,2024-01-04,7,415,0,0,Positive,Billing
854,2024-01-04,16,435,0,0,Negative,Tech Support
855,2024-01-04,2,367,1,0,Neutral,Tech Support
856,2024-01-04,2,439,0,0,Neutral,Sales
857,2024-01-04,2,221,1,0,Neutral,Billing
858,2024-01-04,9,448,1,0,Positive,Tech Support
859,2024-01-04,10,102,1,0,Neutral,Billing
860,2024-01-04,15,220,0,0,Negative,Sales
861,2024-01-04,12,264,1,0,Positive,Billing
862,2024-01-04,8,271,0,0,Positive,Billing
863,2024-01-04,12,336,1,1,Neutral,Sales
864,2024-01-04,10,664,1,0,Positive,Sales
865,2024-01-04,1,294,1,1,Neutral,Sales
866,2024-01-04,16,529,1,0,Neutral,Sales
867,2024-01-04,12,253,1,0,Neutral,Billing
868,2024-01-04,17,476,1,0,Positive,Tech Support
869,2024-01-04,11,263,1,0,Neutral,Billing
870,2024-01-04,4,432,1,0,Negative,Sales
871,2024-01-04,1,363,1,0,Positive,Sales
872,2024-01-04,15,417,1,1,Neutral,Tech Support
873,2024-01-04,8,336,1,1,Positive,Tech Support
874,2024-01-04,9,176,1,1,Positive,Billing
875,2024-01-04,17,239,1,0,Positive,Tech Support
876,2024-01-04,1,340,1,0,Positive,Billing
877,2024-01-04,15,422,1,0,Positive,Sales
878,2024-01-04,6,282,1,0,Neutral,Sales
879,2024-01-04,6,302,1,0,Neutral,Tech Support
880,2024-01-04,17,414,0,1,Neutral,Tech Support
881,2024-01-04,17,241,1,0,Positive,Billing
882,2024-01-04,4,353,1,0,Positive,Billing
883,2024-01-04,3,336,0,0,Neutral,Tech Support
884,2024-01-04,3,416,1,0,Positive,Billing
885,2024-01-04,14,144,1,1,Positive,Billing
886,2024-01-04,18,298,1,0,Negative,Billing
887,2024-01-04,12,504,1,0,Neutral,Billing
888,2024-01-04,8,150,0,0,Positive,Tech Support
889,2024-01-04,5,308,1,1,Positive,Billing
890,2024-01-04,17,304,0,0,Neutral,Sales
891,2024-01-04,16,250,1,0,Negative,Sales
892,2024-01-04,6,253,1,0,Positive,Sales
893,2024-01-04,10,234,1,0,Positive,Tech Support
894,2024-01-04,2,539,0,0,Neutral,Billing
895,2024-01-04,4,349,1,0,Neutral,Tech Support
896,2024-01-04,17,397,1,1,Positive,Billing
897,2024-01-04,12,268,1,0,Neutral,Tech Support
898,2024-01-04,6,169,1,0,Positive,Tech Support
899,2024-01-04,4,437,1,0,Positive,Billing
900,2024-01-04,17,422,1,0,Positive,Tech Support
901,2024-01-04,4,236,1,0,Positive,Billing
902,2024-01-04,13,211,1,0,Positive,Tech Support
903,2024-01-04,11,503,1,1,Positive,Billing
904,2024-01-04,16,404,1,0,Negative,Tech Support
905,2024-01-04,12,324,1,0,Positive,Billing
906,2024-01-04,6,413,1,1,Neutral,Tech Support
907,2024-01-04,8,529,1,0,Positive,Tech Support
908,2024-01-04,13,433,1,0,Positive,Billing
909,2024-01-04,11,461,1,0,Positive,Billing
910,2024-01-04,15,427,1,0,Negative,Tech Support
911,2024-01-04,7,327,0,0,Positive,Tech Support
912,2024-01-04,13,259,1,0,Positive,Billing
913,2024-01-04,12,542,1,0,Neutral,Billing
914,2024-01-04,17,90,1,0,Positive,Sales
915,2024-01-04,10,269,1,0,Negative,Tech Support
916,2024-01-04,17,371,0,0,Positive,Tech Support
917,2024-01-05,16,267,1,0,Positive,Tech Support
918,2024-01-05,11,329,1,0,Positive,Tech Support
919,2024-01-05,16,340,1,0,Neutral,Billing
920,2024-01-05,17,363,1,1,Neutral,Billing
921,2024-01-05,13,409,1,0,Neutral,Tech Support
922,2024-01-05,13,491,1,0,Positive,Sales
923,2024-01-05,16,558,1,1,Neutral,Tech Support
924,2024-01-05,17,404,0,0,Positive,Billing
925,2024-01-05,6,365,1,0,Neutral,Billing
926,2024-01-05,3,373,1,0,Neutral,Billing
927,2024-01-05,13,283,0,0,Positive,Billing
928,2024-01-05,6,291,1,0,Positive,Billing
929,2024-01-05,13,351,1,0,Positive,Billing
930,2024-01-05,3,420,1,0,Positive,Tech Support
931,2024-01-05,17,458,0,0,Positive,Tech Support
932,2024-01-05,1,278,0,0,Positive,Sales
933,2024-01-05,14,396,1,0,Negative,Billing
934,2024-01-05,12,378,1,0,Neutral,Billing
935,2024-01-05,1,558,1,1,Positive,Billing
936,2024-01-05,18,458,1,0,Neutral,Tech Support
937,2024-01-05,13,463,1,0,Positive,Tech Support
938,2024-01-05,12,220,1,0,Negative,Tech Support
939,2024-01-05,15,227,1,0,Neutral,Billing
940,2024-01-05,18,342,1,0,Neutral,Tech Support
941,2024-01-05,5,409,1,0,Positive,Tech Support
942,2024-01-05,15,186,1,0,Positive,Sales
943,2024-01-05,4,385,1,0,Positive,Billing
944,2024-01-05,12,390,0,1,Neutral,Billing
945,2024-01-05,13,401,0,0,Positive,Billing
946,2024-01-05,8,508,1,0,Neutral,Billing
947,2024-01-05,8,186,1,0,Negative,Billing
948,2024-01-05,4,228,0,0,Neutral,Billing
949,2024-01-05,13,399,1,0,Neutral,Sales
950,2024-01-05,18,291,1,0,Positive,Sales
951,2024-01-05,18,393,1,0,Negative,Billing
952,2024-01-05,17,422,1,0,Positive,Billing
953,2024-01-05,11,146,1,0,Positive,Tech Support
954,2024-01-05,17,542,1,0,Neutral,Sales
955,2024-01-05,14,523,1,0,Positive,Billing
956,2024-01-05,7,179,1,0,Neutral,Billing
957,2024-01-05,4,282,0,0,Positive,Tech Support
958,2024-01-05,14,440,1,0,Positive,Tech Support
959,2024-01-05,6,297,0,0,Positive,Tech Support
960,2024-01-05,10,393,1,0,Negative,Billing
961,2024-01-05,12,245,1,0,Positive,Tech Support
962,2024-01-05,15,483,0,0,Positive,Sales
963,2024-01-05,8,200,1,0,Negative,Billing
964,2024-01-05,11,325,1,0,Neutral,Tech Support
965,2024-01-05,14,366,1,0,Positive,Billing
966,2024-01-05,1,189,1,0,Positive,Billing
967,2024-01-05,18,368,1,0,Positive,Tech Support
968,2024-01-05,5,366,0,1,Neutral,Billing
969,2024-01-05,1,415,1,0,Positive,Sales
970,2024-01-05,5,179,1,0,Neutral,Billing
971,2024-01-05,9,488,0,0,Neutral,Billing
972,2024-01-05,6,250,1,0,Positive,Billing
973,2024-01-05,5,255,1,0,Neutral,Billing
974,2024-01-05,7,284,0,0,Positive,Tech Support
975,2024-01-05,9,410,1,0,Neutral,Billing
976,2024-01-05,1,310,1,1,Negative,Billing
977,2024-01-05,5,314,1,0,Positive,Billing
978,2024-01-05,10,395,0,0,Positive,Sales
979,2024-01-05,5,314,1,0,Positive,Tech Support
980,2024-01-05,17,278,1,0,Positive,Billing
981,2024-01-05,18,265,1,0,Negative,Billing
982,2024-01-05,12,304,0,0,Positive,Billing
983,2024-01-05,16,359,1,0,Positive,Sales
984,2024-01-05,4,471,1,0,Neutral,Tech Support
985,2024-01-05,17,348,1,0,Positive,Tech Support
986,2024-01-05,18,456,0,0,Positive,Sales
987,2024-01-05,3,425,1,0,Neutral,Billing
988,2024-01-05,16,502,1,1,Neutral,Tech Support
989,2024-01-05,13,368,1,0,Positive,Sales
990,2024-01-05,16,303,0,0,Neutral,Tech Support
991,2024-01-05,17,112,1,0,Positive,Tech Support
992,2024-01-05,3,318,1,0,Neutral,Billing
993,2024-01-05,17,390,1,0,Positive,Tech Support
994,2024-01-05,13,410,0,0,Positive,Billing
995,2024-01-05,9,171,1,0,Neutral,Billing
996,2024-01-05,6,257,0,0,Negative,Sales
997,2024-01-05,11,247,1,0,Positive,Tech Support
998,2024-01-05,15,287,1,0,Positive,Tech Support
999,2024-01-05,15,425,0,0,Neutral,Billing
1000,2024-01-05,7,402,1,0,Positive,Tech Support
1001,2024-01-05,13,472,1,0,Positive,Billing
1002,2024-01-05,5,179,0,1,Negative,Sales
1003,2024-01-05,9,164,0,0,Neutral,Tech Support
1004,2024-01-05,18,337,1,0,Positive,Billing
1005,2024-01-05,8,261,0,0,Neutral,Billing
1006,2024-01-05,16,339,1,0,Negative,Tech Support
1007,2024-01-05,7,340,1,0,Positive,Billing
1008,2024-01-05,12,428,1,0,Neutral,Sales
1009,2024-01-05,5,458,1,1,Negative,Sales
1010,2024-01-05,9,280,1,0,Neutral,Tech Support
1011,2024-01-05,3,379,1,0,Neutral,Tech Support
1012,2024-01-05,11,397,1,0,Positive,Tech Support
1013,2024-01-05,15,496,1,0,Negative,Tech Support
1014,2024-01-05,12,375,1,0,Positive,Sales
1015,2024-01-05,11,158,1,0,Neutral,Billing
1016,2024-01-05,8,381,0,0,Negative,Tech Support
1017,2024-01-05,12,305,1,0,Positive,Sales
1018,2024-01-05,8,188,1,0,Positive,Sales
1019,2024-01-05,15,453,1,0,Negative,Sales
1020,2024-01-05,5,276,1,1,Negative,Tech Support
1021,2024-01-05,9,345,1,0,Positive,Tech Support
1022,2024-01-05,12,279,0,1,Neutral,Billing
1023,2024-01-05,15,348,1,1,Neutral,Billing
1024,2024-01-05,6,377,1,0,Positive,Billing
1025,2024-01-05,18,393,1,0,Positive,Tech Support
1026,2024-01-05,8,562,0,0,Positive,Billing
1027,2024-01-05,9,546,1,0,Neutral,Tech Support
1028,2024-01-05,6,281,0,0,Positive,Sales
1029,2024-01-05,9,447,1,0,Positive,Billing
1030,2024-01-05,17,490,1,0,Positive,Billing
1031,2024-01-05,7,438,1,0,Negative,Sales
1032,2024-01-05,10,403,0,0,Positive,Tech Support
